dt,LandAverageTemperature,LandAverageTemperatureUncertainty,LandMaxTemperature,LandMaxTemperatureUncertainty,LandMinTemperature,LandMinTemperatureUncertainty,LandAndOceanAverageTemperature,LandAndOceanAverageTemperatureUncertainty,season
1912-03-01,4.356,0.226,10.725,0.298,-1.9809999999999999,0.34600000000000003,13.995,0.115,Spring
1912-04-01,8.229,0.262,14.069,0.271,2.091,0.391,15.065,0.11800000000000001,Spring
1912-05-01,11.254,0.308,17.389000000000006,0.38299999999999995,4.992000000000001,0.38299999999999995,15.813,0.126,Spring
1912-06-01,13.435,0.25,19.351,0.27699999999999997,7.166,0.37,16.397000000000002,0.113,Summer
1912-07-01,13.723,0.293,19.729,0.368,7.915999999999999,0.345,16.509,0.12,Summer
1912-08-01,13.053,0.318,19.027,0.376,7.276999999999999,0.33299999999999996,16.309,0.125,Summer
1912-09-01,11.222,0.252,17.435000000000002,0.331,5.227,0.265,15.685,0.11699999999999999,Autumn
1912-10-01,8.366999999999999,0.201,14.133,0.395,2.497,0.21100000000000002,14.751,0.10800000000000001,Autumn
1912-11-01,5.521,0.188,11.185,0.345,-0.2909999999999999,0.287,13.928,0.107,Autumn
1912-12-01,3.069,0.243,8.307,0.33899999999999997,-2.459,0.34299999999999997,13.23,0.114,Winter
1913-01-01,2.083,0.295,7.6549999999999985,0.442,-3.657,0.4,13.065999999999999,0.122,Winter
1913-02-01,2.376,0.295,8.232999999999999,0.32799999999999996,-3.4850000000000003,0.523,13.344000000000001,0.122,Winter
1913-03-01,4.517,0.21899999999999997,10.4,0.27399999999999997,-1.597,0.342,13.953,0.11,Spring
1913-04-01,8.023,0.24600000000000002,14.219,0.355,1.91,0.33399999999999996,14.957,0.11699999999999999,Spring
1913-05-01,10.745,0.28800000000000003,16.815,0.355,4.652,0.35700000000000004,15.679,0.12300000000000001,Spring
1913-06-01,13.005,0.266,19.075,0.37,6.6670000000000025,0.364,16.215999999999998,0.11699999999999999,Summer
1913-07-01,14.137,0.298,20.256,0.327,7.967,0.355,16.552,0.122,Summer
1913-08-01,13.724,0.325,19.805,0.359,7.7349999999999985,0.37,16.496000000000002,0.126,Summer
1913-09-01,11.759,0.237,17.833000000000006,0.332,5.629,0.287,15.867,0.111,Autumn
1913-10-01,9.077,0.19399999999999998,14.904000000000002,0.256,3.091,0.32799999999999996,15.028,0.10400000000000001,Autumn
1913-11-01,6.024,0.213,11.67,0.305,0.34700000000000003,0.278,14.123,0.111,Autumn
1913-12-01,4.103,0.271,9.556,0.44299999999999995,-1.4300000000000002,0.28800000000000003,13.624,0.12,Winter
1914-01-01,3.3760000000000003,0.307,8.822000000000003,0.369,-2.334,0.298,13.545,0.128,Winter
1914-02-01,3.2,0.225,8.501999999999999,0.469,-2.551,0.33799999999999997,13.576,0.111,Winter
1914-03-01,4.942,0.221,11.039,0.27699999999999997,-1.31,0.294,14.103,0.11599999999999999,Spring
1914-04-01,8.097999999999999,0.244,14.050999999999998,0.262,1.888,0.303,15.017999999999999,0.11900000000000001,Spring
1914-05-01,11.284999999999998,0.284,17.199,0.301,5.2330000000000005,0.331,15.857,0.127,Spring
1914-06-01,13.495999999999999,0.233,19.335,0.255,7.2189999999999985,0.255,16.421000000000006,0.114,Summer
1914-07-01,14.298,0.307,20.065,0.309,8.182,0.336,16.653,0.131,Summer
1914-08-01,13.73,0.318,19.692,0.321,7.869999999999999,0.324,16.692,0.132,Summer
1914-09-01,11.915,0.23,17.747000000000003,0.23,5.8660000000000005,0.245,16.075,0.13699999999999998,Autumn
1914-10-01,9.387,0.183,15.270999999999999,0.237,3.5669999999999997,0.26,15.223,0.124,Autumn
1914-11-01,5.759,0.195,11.287,0.39899999999999997,0.239,0.32899999999999996,14.155,0.125,Autumn
1914-12-01,3.6,0.276,8.764,0.371,-1.624,0.33399999999999996,13.597,0.139,Winter
1915-01-01,2.299,0.24600000000000002,7.901,0.37,-3.4160000000000004,0.332,13.32,0.134,Winter
1915-02-01,3.265,0.261,8.931000000000003,0.419,-2.52,0.375,13.675,0.13699999999999998,Winter
1915-03-01,5.143,0.209,11.024,0.272,-1.115,0.355,14.32,0.131,Spring
1915-04-01,8.705,0.251,14.607,0.336,2.755,0.324,15.292,0.135,Spring
1915-05-01,11.493,0.28600000000000003,17.141000000000002,0.325,5.371,0.41600000000000004,16.067,0.138,Spring
1915-06-01,13.3,0.249,19.189,0.294,7.154,0.292,16.445,0.133,Summer
1915-07-01,14.443,0.295,20.553,0.685,8.455,0.313,16.817,0.145,Summer
1915-08-01,13.77,0.326,19.997,0.5820000000000001,7.757999999999999,0.33299999999999996,16.802,0.14400000000000002,Summer
1915-09-01,11.867,0.259,17.811,0.539,6.0379999999999985,0.33799999999999997,16.102,0.135,Autumn
1915-10-01,8.984,0.19,14.862,0.302,3.017,0.36,15.093,0.125,Autumn
1915-11-01,6.216,0.185,12.159,0.337,0.297,0.33,14.254,0.127,Autumn
1915-12-01,3.633,0.19699999999999998,9.515,0.327,-2.069,0.377,13.538,0.127,Winter
1916-01-01,2.616,0.242,8.309,0.29600000000000004,-2.927,0.359,13.294,0.134,Winter
1916-02-01,2.957,0.264,8.855,0.289,-3.024,0.371,13.581,0.134,Winter
1916-03-01,4.846,0.307,10.960999999999999,0.308,-1.584,0.32,14.120999999999999,0.142,Spring
1916-04-01,8.046999999999999,0.257,14.095999999999998,0.272,1.918,0.34299999999999997,14.975,0.134,Spring
1916-05-01,10.972,0.294,17.084,0.374,4.7940000000000005,0.457,15.779000000000002,0.139,Spring
1916-06-01,12.942,0.23199999999999998,18.91,0.35700000000000004,6.867000000000001,0.376,16.290000000000006,0.126,Summer
1916-07-01,14.052,0.301,20.012,0.327,8.184,0.34700000000000003,16.599,0.145,Summer
1916-08-01,13.58,0.32299999999999995,19.484,0.355,7.754,0.33799999999999997,16.511,0.142,Summer
1916-09-01,11.725999999999999,0.247,17.634,0.302,5.725,0.306,15.927,0.132,Autumn
1916-10-01,9.052999999999999,0.218,14.763,0.29600000000000004,3.156,0.195,14.919,0.128,Autumn
1916-11-01,5.596,0.214,11.22,0.305,-0.31099999999999994,0.257,13.814,0.131,Autumn
1916-12-01,2.316,0.226,7.837999999999999,0.406,-3.402,0.253,13.005999999999998,0.131,Winter
1917-01-01,2.133,0.252,7.847999999999999,0.358,-3.782,0.273,12.84,0.138,Winter
1917-02-01,2.36,0.314,8.334,0.39799999999999996,-3.771,0.307,13.099,0.151,Winter
1917-03-01,4.488,0.231,10.552,0.22699999999999998,-1.983,0.272,13.800999999999998,0.136,Spring
1917-04-01,7.854999999999999,0.272,13.932,0.235,1.689,0.317,14.815,0.142,Spring
1917-05-01,10.443,0.294,16.421000000000006,0.341,4.3050000000000015,0.373,15.537,0.14300000000000002,Spring
1917-06-01,12.915,0.243,18.889,0.303,6.7920000000000025,0.325,16.239,0.132,Summer
1917-07-01,14.259,0.29600000000000004,20.083,0.374,8.377,0.344,16.706,0.14400000000000002,Summer
1917-08-01,13.470999999999998,0.319,19.567999999999998,0.507,7.544999999999999,0.349,16.580000000000002,0.149,Summer
1917-09-01,11.745,0.242,17.669,0.28300000000000003,5.796,0.312,16.058,0.142,Autumn
1917-10-01,8.544,0.17300000000000001,14.425999999999998,0.27899999999999997,2.64,0.301,14.942,0.126,Autumn
1917-11-01,5.82,0.226,11.686,0.253,0.05700000000000005,0.266,14.002,0.138,Autumn
1917-12-01,2.247,0.266,7.7029999999999985,0.276,-3.43,0.326,13.098,0.145,Winter
1918-01-01,1.9340000000000002,0.251,7.552,0.261,-3.8020000000000014,0.371,13.129,0.141,Winter
1918-02-01,2.455,0.342,8.256,0.314,-3.568,0.344,13.312000000000001,0.156,Winter
1918-03-01,4.811,0.257,10.704,0.19699999999999998,-1.267,0.31,14.034,0.147,Spring
1918-04-01,7.643999999999999,0.258,13.706,0.255,1.426,0.38,14.794,0.14800000000000002,Spring
1918-05-01,10.54,0.304,16.48,0.332,4.386,0.359,15.733,0.156,Spring
1918-06-01,12.908,0.242,18.730999999999998,0.335,6.772,0.40700000000000003,16.305999999999994,0.14,Summer
1918-07-01,14.002,0.301,19.916,0.3670000000000001,7.896,0.384,16.596,0.149,Summer
1918-08-01,13.431,0.32899999999999996,19.326,0.33399999999999996,7.491999999999999,0.37799999999999995,16.552,0.147,Summer
1918-09-01,11.880999999999998,0.256,17.999000000000006,0.243,5.8,0.29,16.074,0.147,Autumn
1918-10-01,9.433,0.209,15.332,0.243,3.5780000000000003,0.499,15.252,0.14400000000000002,Autumn
1918-11-01,5.683,0.225,11.265,0.2,0.14200000000000002,0.353,14.297,0.14800000000000002,Autumn
1918-12-01,2.8480000000000003,0.245,8.266,0.35600000000000004,-2.627,0.377,13.439,0.155,Winter
1919-01-01,2.184,0.252,7.648999999999999,0.381,-3.3960000000000004,0.45299999999999996,13.309,0.152,Winter
1919-02-01,2.852,0.285,8.626999999999999,0.43,-2.9960000000000004,0.452,13.678,0.151,Winter
1919-03-01,4.743,0.27,10.714,0.285,-1.5470000000000002,0.35200000000000004,14.22,0.14800000000000002,Spring
1919-04-01,8.487,0.292,14.412,0.349,2.441,0.385,15.253,0.15,Spring
1919-05-01,10.969,0.28600000000000003,16.701,0.376,4.881,0.375,15.847,0.14,Spring
1919-06-01,13.228,0.24100000000000002,19.017,0.429,7.102,0.34,16.375,0.132,Summer
1919-07-01,14.274000000000001,0.299,20.146,0.44,8.264,0.414,16.582,0.14400000000000002,Summer
1919-08-01,13.786,0.335,19.804,0.3670000000000001,7.842,0.33299999999999996,16.498,0.153,Summer
1919-09-01,11.989999999999998,0.25,17.887,0.34600000000000003,6.126,0.26,16.025,0.141,Autumn
1919-10-01,9.361,0.21600000000000005,15.005,0.205,3.522,0.237,15.117,0.129,Autumn
1919-11-01,5.489,0.23,11.158,0.184,-0.4310000000000001,0.205,13.914,0.136,Autumn
1919-12-01,3.2239999999999998,0.245,8.756,0.303,-2.395,0.266,13.263,0.138,Winter
1920-01-01,2.841,0.25,8.443999999999999,0.435,-2.942,0.32799999999999996,13.257,0.13699999999999998,Winter
1920-02-01,2.755,0.268,8.266,0.503,-3.109,0.289,13.347000000000001,0.136,Winter
1920-03-01,5.227,0.231,11.034,0.3,-0.782,0.292,14.25,0.138,Spring
1920-04-01,8.293,0.272,14.140999999999998,0.298,2.164,0.419,15.079,0.145,Spring
1920-05-01,11.130999999999998,0.31,17.145,0.474,5.126,0.35200000000000004,15.855,0.141,Spring
1920-06-01,13.105,0.245,18.9,0.335,7.057,0.297,16.415000000000006,0.131,Summer
1920-07-01,14.245,0.305,20.121,0.47700000000000004,8.299,0.358,16.692999999999998,0.14300000000000002,Summer
1920-08-01,13.698,0.34299999999999997,19.647,0.305,7.7719999999999985,0.345,16.625999999999998,0.14300000000000002,Summer
1920-09-01,11.794,0.258,17.810000000000006,0.257,5.85,0.297,16.117,0.133,Autumn
1920-10-01,9.021,0.212,14.852,0.302,3.1,0.267,15.206,0.125,Autumn
1920-11-01,5.566,0.22899999999999998,11.127,0.243,-0.123,0.278,14.159,0.128,Autumn
1920-12-01,2.629,0.22899999999999998,8.225,0.31,-3.063,0.402,13.311,0.127,Winter
1921-01-01,2.98,0.32,8.737,0.317,-2.709,0.345,13.439,0.146,Winter
1921-02-01,3.125,0.23600000000000002,9.17,0.409,-2.8160000000000003,0.278,13.622,0.129,Winter
1921-03-01,5.081,0.276,10.927999999999999,0.36,-0.931,0.322,14.128,0.13699999999999998,Spring
1921-04-01,8.324,0.262,14.327,0.247,2.252,0.34,15.005,0.129,Spring
1921-05-01,11.245,0.282,17.255000000000006,0.306,5.152,0.389,15.826,0.129,Spring
1921-06-01,13.44,0.239,19.36,0.299,7.383999999999999,0.366,16.490000000000002,0.122,Summer
1921-07-01,14.436,0.302,20.42,0.29600000000000004,8.424,0.38799999999999996,16.783,0.136,Summer
1921-08-01,13.561,0.326,19.468,0.311,7.600999999999999,0.368,16.618000000000002,0.13699999999999998,Summer
1921-09-01,11.869000000000002,0.24,17.785,0.221,5.996,0.235,16.166,0.125,Autumn
1921-10-01,9.264,0.188,15.124,0.248,3.446,0.244,15.285,0.11699999999999999,Autumn
1921-11-01,5.864,0.198,11.362,0.22,0.2,0.23600000000000002,14.236,0.12,Autumn
1921-12-01,3.663,0.213,9.157,0.243,-1.874,0.273,13.627,0.12300000000000001,Winter
1922-01-01,2.15,0.214,7.603,0.524,-3.428,0.389,13.177,0.121,Winter
1922-02-01,2.376,0.271,8.234,0.529,-3.684,0.434,13.453,0.128,Winter
1922-03-01,5.1560000000000015,0.223,11.248,0.282,-1.1880000000000002,0.261,14.245,0.121,Spring
1922-04-01,8.379999999999999,0.276,14.521,0.23,2.156,0.324,15.168,0.127,Spring
1922-05-01,11.097,0.285,16.912000000000006,0.369,4.9830000000000005,0.35700000000000004,15.778,0.13,Spring
1922-06-01,13.331,0.24100000000000002,19.153,0.299,7.266,0.23600000000000002,16.406000000000002,0.11699999999999999,Summer
1922-07-01,14.278,0.306,20.098,0.305,8.241,0.35200000000000004,16.745,0.13,Summer
1922-08-01,13.584,0.33299999999999996,19.475,0.315,7.5989999999999975,0.303,16.532,0.134,Summer
1922-09-01,11.775,0.255,17.660999999999994,0.23199999999999998,5.754,0.265,15.981,0.121,Autumn
1922-10-01,9.056,0.21899999999999997,14.975,0.20199999999999999,3.134,0.27,15.043,0.12,Autumn
1922-11-01,6.046,0.24600000000000002,11.615,0.26,0.23199999999999998,0.278,14.117,0.121,Autumn
1922-12-01,3.667,0.23399999999999999,8.968,0.24100000000000002,-1.865,0.29,13.503,0.11900000000000001,Winter
1923-01-01,2.487,0.276,8.209999999999999,0.259,-3.1950000000000003,0.349,13.24,0.127,Winter
1923-02-01,2.563,0.262,8.298,0.318,-3.172,0.263,13.358,0.124,Winter
1923-03-01,4.8660000000000005,0.226,10.786,0.19399999999999998,-1.256,0.252,14.049,0.122,Spring
1923-04-01,7.749,0.24,13.64,0.28300000000000003,1.6019999999999999,0.311,14.959,0.122,Spring
1923-05-01,10.848999999999998,0.292,16.825000000000006,0.34600000000000003,4.790000000000001,0.385,15.724,0.128,Spring
1923-06-01,13.296,0.259,19.055999999999997,0.231,7.1389999999999985,0.27699999999999997,16.452,0.12,Summer
1923-07-01,13.984000000000002,0.3,19.81,0.32299999999999995,8.012,0.34299999999999997,16.628,0.129,Summer
1923-08-01,13.611,0.34,19.445,0.33299999999999996,7.645,0.3,16.54,0.13699999999999998,Summer
1923-09-01,11.883,0.256,17.783,0.29100000000000004,5.816,0.231,15.992,0.12,Autumn
1923-10-01,9.52,0.191,15.188,0.341,3.523,0.225,15.249,0.11199999999999999,Autumn
1923-11-01,6.377999999999999,0.179,11.871,0.22,0.474,0.23199999999999998,14.404000000000002,0.11199999999999999,Autumn
1923-12-01,3.88,0.21600000000000005,9.269,0.278,-1.903,0.31,13.739,0.11900000000000001,Winter
1924-01-01,2.339,0.29,7.911999999999999,0.298,-3.502,0.377,13.302999999999999,0.134,Winter
1924-02-01,2.888,0.28800000000000003,8.609,0.469,-3.0250000000000004,0.38299999999999995,13.585,0.127,Winter
1924-03-01,5.352,0.20800000000000002,11.239999999999998,0.183,-0.8059999999999999,0.262,14.325,0.11900000000000001,Spring
1924-04-01,7.97,0.267,13.857,0.27399999999999997,1.722,0.299,15.081,0.127,Spring
1924-05-01,11.187999999999999,0.298,17.185000000000002,0.31,4.905,0.325,15.918,0.127,Spring
1924-06-01,13.342,0.24100000000000002,19.195,0.284,7.085000000000001,0.244,16.461000000000002,0.11599999999999999,Summer
1924-07-01,14.304,0.307,20.057,0.322,8.161,0.326,16.724,0.131,Summer
1924-08-01,13.654000000000002,0.326,19.519,0.312,7.584999999999999,0.33799999999999997,16.555999999999994,0.134,Summer
1924-09-01,11.957,0.23199999999999998,17.783,0.21899999999999997,6.024,0.252,16.003,0.122,Autumn
1924-10-01,9.203,0.182,14.895999999999999,0.243,3.29,0.223,15.042,0.11699999999999999,Autumn
1924-11-01,6.4,0.2,11.794,0.191,0.6559999999999999,0.193,14.132,0.11599999999999999,Autumn
1924-12-01,3.485,0.243,8.639,0.24600000000000002,-2.021,0.309,13.342,0.124,Winter
1925-01-01,2.2680000000000002,0.228,7.483999999999999,0.289,-3.1790000000000003,0.28300000000000003,13.157,0.125,Winter
1925-02-01,2.701,0.23600000000000002,8.51,0.254,-3.314,0.335,13.361,0.121,Winter
1925-03-01,5.126,0.22399999999999998,11.133,0.20600000000000002,-1.14,0.247,14.155,0.124,Spring
1925-04-01,8.442,0.244,14.538,0.272,2.178,0.315,15.011,0.124,Spring
1925-05-01,11.039,0.28600000000000003,17.032,0.324,4.828,0.31,15.855,0.13,Spring
1925-06-01,13.089,0.22,19.041,0.28300000000000003,6.882999999999999,0.276,16.413,0.11599999999999999,Summer
1925-07-01,14.066,0.3,19.971,0.27899999999999997,8.047,0.306,16.740000000000002,0.129,Summer
1925-08-01,13.769,0.32,19.737,0.289,7.7239999999999975,0.3670000000000001,16.715999999999998,0.135,Summer
1925-09-01,11.979,0.235,17.874000000000006,0.244,6.007999999999999,0.222,16.14,0.126,Autumn
1925-10-01,9.196,0.193,14.889,0.188,3.287,0.253,15.220999999999998,0.11699999999999999,Autumn
1925-11-01,6.34,0.196,11.912,0.193,0.6459999999999999,0.268,14.418,0.11800000000000001,Autumn
1925-12-01,4.398,0.207,10.011,0.244,-1.4700000000000002,0.305,13.897,0.122,Winter
1926-01-01,3.4530000000000003,0.258,8.785,0.27699999999999997,-2.2220000000000004,0.233,13.739,0.128,Winter
1926-02-01,3.717,0.21100000000000002,9.503,0.249,-2.307,0.31,13.842,0.115,Winter
1926-03-01,5.831,0.17800000000000002,11.593,0.198,-0.23400000000000004,0.258,14.536,0.11599999999999999,Spring
1926-04-01,8.193,0.259,14.095,0.298,2.006,0.299,15.214,0.127,Spring
1926-05-01,10.931,0.295,16.688000000000002,0.301,4.806,0.335,15.932,0.129,Spring
1926-06-01,13.285,0.231,19.214,0.22899999999999998,7.0790000000000015,0.261,16.581,0.11699999999999999,Summer
1926-07-01,14.168,0.287,19.998,0.297,8.058,0.332,16.766000000000002,0.13,Summer
1926-08-01,13.877,0.321,19.695,0.304,7.915999999999999,0.345,16.8,0.135,Summer
1926-09-01,12.075,0.242,17.816000000000006,0.231,6.15,0.255,16.222,0.12,Autumn
1926-10-01,9.55,0.2,15.474,0.193,3.6010000000000004,0.24100000000000002,15.372,0.115,Autumn
1926-11-01,6.3,0.20800000000000002,11.936,0.245,0.618,0.248,14.351,0.11599999999999999,Autumn
1926-12-01,3.366,0.222,8.629999999999999,0.25,-2.248,0.264,13.538,0.121,Winter
1927-01-01,2.372,0.268,7.935,0.22899999999999998,-3.5120000000000005,0.251,13.323,0.13,Winter
1927-02-01,3.039,0.244,8.67,0.25,-2.866,0.315,13.65,0.12,Winter
1927-03-01,4.668,0.223,10.565,0.23199999999999998,-1.495,0.31,14.084,0.121,Spring
1927-04-01,8.035,0.239,14.007,0.256,1.8519999999999999,0.368,15.045,0.11800000000000001,Spring
1927-05-01,11.104,0.297,16.998,0.28,4.873,0.32,15.873,0.127,Spring
1927-06-01,13.271999999999998,0.23,19.136,0.245,7.106,0.265,16.444000000000006,0.114,Summer
1927-07-01,14.323,0.302,20.237000000000002,0.262,8.283999999999999,0.33,16.812,0.13,Summer
1927-08-01,13.698,0.34,19.529,0.3,7.696999999999999,0.314,16.742,0.136,Summer
1927-09-01,12.254,0.24,18.109,0.20600000000000002,6.26,0.251,16.224,0.11900000000000001,Autumn
1927-10-01,9.887,0.2,15.627,0.205,4.02,0.268,15.435,0.11199999999999999,Autumn
1927-11-01,6.346,0.192,12.072,0.21899999999999997,0.596,0.268,14.342,0.113,Autumn
1927-12-01,3.267,0.212,8.689,0.301,-2.3920000000000003,0.28300000000000003,13.493,0.12,Winter
1928-01-01,3.0460000000000003,0.21100000000000002,8.290999999999999,0.228,-2.6310000000000002,0.29100000000000004,13.637,0.121,Winter
1928-02-01,3.333,0.24100000000000002,9.04,0.317,-2.609,0.29600000000000004,13.722000000000001,0.12300000000000001,Winter
1928-03-01,4.959,0.191,10.892,0.23,-1.247,0.29600000000000004,14.229,0.11900000000000001,Spring
1928-04-01,8.244,0.276,14.193,0.21899999999999997,2.046,0.304,15.126,0.127,Spring
1928-05-01,11.169,0.321,17.060000000000002,0.27399999999999997,4.981000000000001,0.335,15.88,0.134,Spring
1928-06-01,13.113,0.23800000000000002,18.855999999999998,0.254,7.045,0.265,16.355,0.11900000000000001,Summer
1928-07-01,14.31,0.297,20.005,0.297,8.189,0.298,16.796,0.128,Summer
1928-08-01,13.687,0.327,19.522,0.305,7.797999999999999,0.319,16.7,0.133,Summer
1928-09-01,12.03,0.235,17.980999999999995,0.223,6.02,0.237,16.066,0.12,Autumn
1928-10-01,9.486,0.193,15.387,0.19,3.549,0.214,15.232000000000001,0.11199999999999999,Autumn
1928-11-01,6.336,0.231,11.933,0.177,0.629,0.24100000000000002,14.276,0.122,Autumn
1928-12-01,3.873,0.222,9.186,0.26,-1.751,0.257,13.568,0.122,Winter
1929-01-01,2.0540000000000003,0.289,7.479999999999999,0.298,-3.66,0.272,13.137,0.134,Winter
1929-02-01,2.1719999999999997,0.22899999999999998,7.837999999999999,0.21899999999999997,-3.883,0.27399999999999997,13.241,0.12,Winter
1929-03-01,5.099,0.191,10.982,0.22899999999999998,-1.131,0.289,14.079,0.121,Spring
1929-04-01,8.094,0.265,14.08,0.292,1.842,0.281,14.987,0.126,Spring
1929-05-01,10.915,0.294,16.906000000000002,0.258,4.784000000000002,0.33399999999999996,15.716,0.128,Spring
1929-06-01,12.927999999999999,0.23199999999999998,18.65,0.26,6.908,0.29100000000000004,16.328000000000007,0.11699999999999999,Summer
1929-07-01,13.957,0.314,19.652,0.314,8.012,0.318,16.59,0.134,Summer
1929-08-01,13.68,0.33,19.548,0.301,7.696999999999999,0.32799999999999996,16.671,0.138,Summer
1929-09-01,11.807,0.255,17.598000000000006,0.19899999999999998,5.926,0.23800000000000002,16.092,0.126,Autumn
1929-10-01,9.46,0.195,15.217,0.182,3.686,0.226,15.248,0.113,Autumn
1929-11-01,6.1720000000000015,0.207,11.757,0.175,0.377,0.213,14.313,0.11800000000000001,Autumn
1929-12-01,2.571,0.22,7.769,0.222,-2.9450000000000003,0.242,13.207,0.121,Winter
1930-01-01,2.401,0.226,7.669999999999999,0.21600000000000005,-3.169,0.34299999999999997,13.26,0.13,Winter
1930-02-01,3.152,0.23600000000000002,8.9,0.252,-2.8520000000000003,0.252,13.54,0.126,Winter
1930-03-01,5.483,0.191,11.539,0.273,-0.5710000000000001,0.209,14.325999999999999,0.127,Spring
1930-04-01,8.181999999999999,0.242,14.017,0.254,2.072,0.271,15.081,0.124,Spring
1930-05-01,11.105,0.292,16.87,0.272,5.016,0.314,15.911,0.131,Spring
1930-06-01,13.347,0.231,19.070999999999998,0.264,7.295,0.309,16.473000000000006,0.122,Summer
1930-07-01,14.465,0.301,20.252,0.267,8.415,0.287,16.854,0.13699999999999998,Summer
1930-08-01,13.927999999999999,0.327,19.803,0.29100000000000004,7.995999999999999,0.304,16.791,0.146,Summer
1930-09-01,11.874,0.247,17.754,0.204,5.935,0.237,16.25,0.131,Autumn
1930-10-01,9.261,0.187,14.940999999999999,0.205,3.5869999999999997,0.25,15.355,0.121,Autumn
1930-11-01,6.574,0.20199999999999999,12.032,0.18600000000000005,0.8919999999999999,0.213,14.505,0.128,Autumn
1930-12-01,3.831,0.19399999999999998,9.066,0.239,-1.736,0.243,13.724,0.124,Winter
